flash-high-lifespan-longest-lived,google/gemini-2.5-flash-preview-05-20,0b9f0c59-0ec3-4ffc-89e2-fb4da484c539,lifespan-longest-lived,0,v1,10,True,100,6
flash-high-inclined-plane-friction-unnamed-surfaces,google/gemini-2.5-flash-preview-05-20,48205fd7-6cb1-4b4c-addb-4beffa0c9230,inclined-plane-friction-unnamed-surfaces,0,v1,23,True,-100,178
flash-high-grow-plant,google/gemini-2.5-flash-preview-05-20,93ba92cc-564a-41d3-87df-67a6023cebf1,grow-plant,0,v1,21,True,100,63
flash-high-inclined-plane-friction-named-surfaces,google/gemini-2.5-flash-preview-05-20,4a6b3337-f658-4306-a8f8-fceeed70f69f,inclined-plane-friction-named-surfaces,0,v1,20,True,-100,51
flash-high-inclined-plane-determine-angle,google/gemini-2.5-flash-preview-05-20,4f9e70e0-3e34-46f7-946c-b19ee9d90aec,inclined-plane-determine-angle,0,v1,33,True,100,55
flash-high-identify-life-stages-2,google/gemini-2.5-flash-preview-05-20,68c094c4-e362-41d2-be4e-5f7bccc55296,identify-life-stages-2,0,v1,23,True,-100,16
flash-high-identify-life-stages-1,google/gemini-2.5-flash-preview-05-20,5bec212f-1cbb-4160-96b2-7440ca90964b,identify-life-stages-1,0,v1,51,False,4,41
flash-high-lifespan-shortest-lived,google/gemini-2.5-flash-preview-05-20,8d0716ea-624b-4626-91ad-36be48db5a18,lifespan-shortest-lived,0,v1,51,False,0,6
flash-high-grow-fruit,google/gemini-2.5-flash-preview-05-20,d1210819-ce8b-4d45-886e-315350f64225,grow-fruit,0,v1,51,False,18,77
flash-high-lifespan-longest-lived-then-shortest-lived,google/gemini-2.5-flash-preview-05-20,0c07a9a5-34a2-4b4f-8f0b-e2a38fc62461,lifespan-longest-lived-then-shortest-lived,0,v1,51,False,0,7
flash-high-test-conductivity-of-unknown-substances,google/gemini-2.5-flash-preview-05-20,b0e604f0-9641-468b-be6e-ef14443a8887,test-conductivity-of-unknown-substances,0,v1,19,True,100,21
flash-high-measure-melting-point-unknown-substance,google/gemini-2.5-flash-preview-05-20,c8a04ee7-8329-4853-b266-0fc44076b91b,measure-melting-point-unknown-substance,0,v1,18,True,100,32
flash-high-measure-melting-point-known-substance,google/gemini-2.5-flash-preview-05-20,9a9d606f-ec11-4895-b18c-984605d641c9,measure-melting-point-known-substance,0,v1,20,True,-100,27
flash-high-test-conductivity,google/gemini-2.5-flash-preview-05-20,6fd72ee4-bc67-4b64-854e-295209557e2d,test-conductivity,0,v1,35,True,-100,21
flash-high-use-thermometer,google/gemini-2.5-flash-preview-05-20,cc50698a-d6a0-45b7-9a00-ada665673524,use-thermometer,0,v1,43,True,100,22
flash-high-melt,google/gemini-2.5-flash-preview-05-20,bf91e184-d57c-460d-bc1e-7fcb331ce016,melt,0,v1,51,False,-100,34
flash-high-mendelian-genetics-unknown-plant,google/gemini-2.5-flash-preview-05-20,71961450-df51-4509-9564-38f82e2e66b3,mendelian-genetics-unknown-plant,0,v1,51,False,15,145
flash-high-power-component-renewable-vs-nonrenewable-energy,google/gemini-2.5-flash-preview-05-20,8197c39d-7b6b-4574-ae50-f01949bf27fa,power-component-renewable-vs-nonrenewable-energy,0,v1,51,False,58,26
flash-high-power-component,google/gemini-2.5-flash-preview-05-20,e10fc90a-8b4b-4330-8924-602bf735a24c,power-component,0,v1,51,False,83,11
flash-high-mendelian-genetics-known-plant,google/gemini-2.5-flash-preview-05-20,0706b1f2-31c3-455e-9844-c59ad384e60f,mendelian-genetics-known-plant,0,v1,51,False,13,143
flash-high-find-plant,google/gemini-2.5-flash-preview-05-20,0c061539-ca7a-49be-a6c2-fc828eaf0328,find-plant,0,v1,8,True,100,10
flash-high-find-non-living-thing,google/gemini-2.5-flash-preview-05-20,4e164006-cbc8-4ada-8597-69b66453b3cd,find-non-living-thing,0,v1,8,True,100,5
flash-high-change-the-state-of-matter-of,google/gemini-2.5-flash-preview-05-20,7115ccc4-26fb-43bf-b1e0-ed2f87ecad3e,change-the-state-of-matter-of,0,v1,28,True,100,26
flash-high-find-animal,google/gemini-2.5-flash-preview-05-20,870663f1-2d80-4acf-8f77-e0db6e9bbd16,find-animal,0,v1,51,False,-100,10
flash-high-freeze,google/gemini-2.5-flash-preview-05-20,b5dd849f-659a-4cc6-8018-4f22d478087c,freeze,0,v1,51,False,-100,26
flash-high-chemistry-mix-paint-secondary-color,google/gemini-2.5-flash-preview-05-20,786b0f2e-9366-4cd8-bc2b-75741ff7ac2c,chemistry-mix-paint-secondary-color,0,v1,51,False,40,21
flash-high-boil,google/gemini-2.5-flash-preview-05-20,4f22079d-c9e4-4bf3-8742-055ea9e1f6c8,boil,0,v1,46,True,-100,39
flash-high-find-living-thing,google/gemini-2.5-flash-preview-05-20,e48f8421-dff0-4143-aa58-d42ebcd4cf7f,find-living-thing,0,v1,49,True,-100,10
flash-high-chemistry-mix,google/gemini-2.5-flash-preview-05-20,0458e4c9-5d32-4a36-90d7-58ba853d7eb7,chemistry-mix,0,v1,51,False,25,24
flash-high-chemistry-mix-paint-tertiary-color,google/gemini-2.5-flash-preview-05-20,6b274851-10fa-48a9-bb06-1dd7652deb39,chemistry-mix-paint-tertiary-color,0,v1,51,False,13,30
